trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,fixation,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
109,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,6,1.367367954,right,0.2299706,1,6,9,1,TRUE,6,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
110,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,4,1.565808924,left,0.6236605,1,4,7,1,FALSE,2,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
111,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,23,1.790244838,right,0.4350745,0,23,13,1,TRUE,6,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
112,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,5,1.320870265,left,0.3636625,1,5,10,1,FALSE,6,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
113,"['low', 1]",1,black,45,right,up,low,black_low_45_up,white_low_135_up,18,1.83260411,right,0.4035413,1,18,10,0,TRUE,5,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
114,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,5,1.524471981,left,0.2515896,1,5,10,1,TRUE,4,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
115,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,11,1.921792462,left,0.275252,1,11,9,1,TRUE,3,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
116,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,26,1.635461429,right,0.3868003,1,26,14,0,TRUE,7,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
117,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,19,1.06873637,left,0.3695289,0,19,9,0,FALSE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
118,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.819586047,right,0.2126291,1,4,11,1,FALSE,4,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
119,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,10,1.807172849,right,0.2123241,1,10,10,1,FALSE,3,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
120,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,3,1.859984671,left,1.0086191,0,3,8,1,FALSE,2,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
121,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,6,1.79091872,right,0.4727255,1,6,9,0,TRUE,3,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
122,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,10,1.926980179,right,0.3788917,1,10,13,1,TRUE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
123,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,22,1.248831032,left,0.2573964,1,22,10,0,FALSE,4,0,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
124,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,11,1.639299194,right,0.3136573,0,11,17,1,FALSE,5,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
125,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,9,1.987513435,right,0.2780464,1,9,11,1,FALSE,3,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
126,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,9,1.3730582,left,0.020641,1,9,14,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
127,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,14,1.37164355,right,0.2894339,0,14,18,0,TRUE,6,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
128,"['high', 3]",3,black,45,right,up,high,black_high_45_up,white_high_135_up,8,1.83242681,left,0.2835996,0,8,12,1,FALSE,6,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
129,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,21,1.199128907,left,0.265104,1,21,11,1,TRUE,5,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
130,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,25,1.242053495,right,0.6186932,0,25,15,1,TRUE,8,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
131,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,28,1.207320761,left,0.5986558,1,28,16,0,TRUE,9,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
132,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,17,1.478391899,left,0.3988336,1,17,11,1,TRUE,6,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
133,"['high', 3]",3,black,135,left,up,high,black_high_135_up,white_high_45_up,11,1.027960895,right,0.4206252,0,11,13,0,TRUE,7,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
134,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,20,1.748528066,left,0.3714901,0,20,12,1,FALSE,5,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
135,"['low', 2]",2,white,45,left,down,low,white_low_45_down,black_low_135_down,5,1.082168761,left,0.63681,1,5,10,1,TRUE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
136,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,27,1.643293403,right,0.543301,1,27,17,1,TRUE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
137,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.39717046,right,0.4110245,1,4,11,1,FALSE,6,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
138,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,3,1.315104766,right,0.4835086,1,3,12,1,FALSE,4,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
139,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,8,1.107536313,right,0.3911897,1,8,15,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
140,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,16,1.95583818,left,0.1491933,0,16,12,1,FALSE,6,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
141,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.475357013,right,0.2902299,1,4,11,1,FALSE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
142,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,3,1.36757983,right,0.4746048,1,3,12,1,FALSE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
143,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.815216731,left,0.5610924,1,2,13,1,FALSE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
144,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,3,1.389135487,right,0.7248947,1,3,12,1,FALSE,6,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
145,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,14,1.04309633,right,0.3885652,1,14,14,0,FALSE,7,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
146,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,13,1.380282741,left,0.2406389,0,13,15,1,TRUE,8,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
147,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,7,1.122616855,left,0.3251139,1,7,16,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
148,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.1995247,right,0.3606934,1,1,14,1,FALSE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
149,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.333336912,right,0.3403164,0,2,13,1,FALSE,6,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
150,"['high', 3]",3,white,45,left,up,high,white_high_45_up,black_high_135_up,16,1.937067057,left,0.2808803,1,16,16,0,TRUE,9,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
151,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,26,1.393275392,left,0.7106609,1,26,18,1,FALSE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
152,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,6,1.63634488,left,0.29709,1,6,17,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
153,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.216010042,right,0.2856203,1,1,15,1,FALSE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
154,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,23,1.909756693,left,0.2836574,0,23,13,0,TRUE,6,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
155,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,17,1.339231883,left,0.1571226,1,17,19,0,FALSE,6,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
156,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,2,1.028423636,left,0.3477536,0,2,13,1,FALSE,4,0,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
157,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,16,1.10087761,left,0.2435655,1,16,20,1,TRUE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
158,"['low', 4]",4,black,135,left,up,low,black_low_135_up,white_low_45_up,5,1.99555892,left,0.2808567,1,5,18,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
159,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.056101088,right,0.3639627,1,1,16,1,FALSE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
160,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.484679824,left,0.5893701,0,1,17,1,FALSE,4,0,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
161,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,4,1.644039111,left,0.4040377,1,4,19,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
162,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,19,1.624602324,left,1.0181148,0,19,13,0,TRUE,7,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
163,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,15,1.966444294,left,0.3024726,1,15,21,1,FALSE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
164,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,5,1.018561367,left,0.5930271,1,5,14,0,TRUE,5,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
165,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,15,1.444055782,left,0.2484871,1,15,17,1,TRUE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
166,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,22,1.175019211,right,0.255996,1,22,14,0,FALSE,7,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
167,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,14,1.8804952,right,0.2958077,1,14,22,1,FALSE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
168,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,13,1.894732121,left,0.289887,1,13,23,1,FALSE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
169,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,3,1.926277693,right,0.4408425,1,3,20,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
170,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,26,1.631123154,left,0.3192471,0,26,14,0,FALSE,6,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
171,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.652917467,right,0.4265224,1,4,15,1,TRUE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
172,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,2,1.998491164,left,0.4492641,1,2,21,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
173,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,3,1.554069623,right,0.4281399,1,3,16,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
174,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,12,1.746084213,left,0.3672763,0,12,24,1,FALSE,7,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
175,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,15,1.50689423,left,0.3072448,1,15,25,0,TRUE,8,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
176,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,4,1.1552135,right,0.5066808,1,4,18,0,TRUE,5,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
177,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,14,1.555853596,left,0.3350028,0,14,18,1,FALSE,10,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
178,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,21,1.836626312,left,0.5389957,0,21,15,1,TRUE,8,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
179,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,8,1.763426239,right,0.2422838,1,8,12,1,FALSE,3,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
180,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,17,1.737341873,left,0.6855716,1,17,19,0,TRUE,11,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
181,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,29,1.512915885,right,0.3079548,1,29,15,0,FALSE,6,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
182,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.211910143,right,0.3912685,1,1,22,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
183,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,16,1.300751491,right,0.3071458,1,16,20,1,TRUE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
184,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,7,1.643505138,right,0.3504696,1,7,13,1,FALSE,3,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
185,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,5,1.203182163,right,0.0984228,1,5,14,0,TRUE,7,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
186,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,4,1.955708436,left,0.1957326,1,4,15,1,TRUE,8,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
187,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,6,1.455371328,right,0.7905035,0,6,14,1,FALSE,3,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
188,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,25,1.662245559,left,0.4936946,1,25,19,1,FALSE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
189,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,9,1.444858598,right,0.4953558,0,9,15,0,TRUE,4,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
190,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.844701095,right,0.6000906,0,2,17,1,FALSE,6,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
191,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,14,1.007550091,right,0.8987229,1,14,26,1,TRUE,9,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
192,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,12,1.013704973,left,0.3239821,0,12,16,0,FALSE,4,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
193,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.613301751,right,0.3458696,1,1,23,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
194,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,28,1.895453227,left,0.9677895,1,28,16,1,TRUE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
195,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,5,1.703241959,right,0.9572492,1,5,18,0,TRUE,7,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
196,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,24,1.677760509,left,0.728237,1,24,16,0,TRUE,9,1,1,1,TRUE,FALSE,low_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
197,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,4,1.323409593,right,0.8884189,1,4,19,1,TRUE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
198,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,3,1.643188751,right,0.5580975,1,3,20,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
199,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,2,1.515600076,left,0.2010376,1,2,21,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
200,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.36357223,left,0.1910366,1,1,22,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
201,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,24,1.239905729,right,0.5750923,1,24,20,1,FALSE,10,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
202,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.327274973,left,1.5081184,0,1,24,1,FALSE,8,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
203,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,27,1.188930695,left,0.3517519,1,27,17,1,FALSE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
204,"['low', 4]",4,white,45,left,up,low,white_low_45_up,black_low_135_up,4,1.023966239,left,0.3041515,1,4,25,0,TRUE,9,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
205,"['low', 3]",3,white,135,right,down,low,white_low_135_down,black_low_45_down,3,1.099302475,right,0.2663861,1,3,16,1,FALSE,8,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
206,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,3,1.435865183,left,0.2520454,0,3,19,1,TRUE,6,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
207,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,3,1.633702348,right,0.2937919,1,3,26,1,TRUE,10,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
208,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,26,1.058048095,left,0.2774172,1,26,18,1,FALSE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
209,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,15,1.91918587,right,0.4462596,1,15,17,0,FALSE,4,0,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
210,"['low', 2]",2,black,135,left,down,low,black_low_135_down,white_low_45_down,6,1.103180856,right,0.472483,0,6,20,0,TRUE,7,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
211,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,13,1.910400236,left,0.5720617,1,13,27,1,FALSE,9,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
212,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,25,1.736753453,right,0.4190158,1,25,19,1,FALSE,7,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
213,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.499468522,right,0.453136,0,2,27,1,FALSE,10,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
214,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,15,1.24162155,left,0.3202987,1,15,21,1,FALSE,12,1,1,1,TRUE,FALSE,high_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
215,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,14,1.596877704,left,0.5115525,1,14,18,1,TRUE,5,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
216,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.069715285,right,0.7273127,1,1,23,1,FALSE,8,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
217,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.121849314,left,0.7852772,1,2,17,1,FALSE,8,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,11,3.2.2021,164.9568885
