trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,fixation,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
771,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.058622514,left,0.387929,0,1,70,1,FALSE,24,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
772,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,2,1.28837464,right,0.3145142,1,2,76,1,FALSE,26,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
773,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.528327915,left,0.3307629,0,1,77,1,FALSE,21,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
774,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,11,1.220137843,right,0.2357746,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
775,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,4,1.127953671,right,0.2445888,1,4,71,0,TRUE,25,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
776,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.649991356,left,0.2673679,1,1,81,1,FALSE,26,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
777,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,1,1.891753229,right,0.1162259,0,1,82,1,FALSE,19,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
778,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,1,1.916483398,right,0.071192,1,1,77,1,FALSE,26,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
779,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,1,1.198224146,right,0.1544772,0,1,78,1,FALSE,26,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
780,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,4,1.464349791,right,0.5468089,1,4,78,0,TRUE,22,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
781,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,4,1.986987545,right,0.2362739,1,4,67,0,TRUE,26,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
782,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,11,1.730792159,right,0.2603543,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
783,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,3,1.360610355,left,0.29292,0,3,68,1,TRUE,27,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
784,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,4,1.674691473,right,0.2500355,0,4,79,0,TRUE,27,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
785,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,11,1.137550408,right,0.2844194,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
786,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,7,1.191535238,right,0.4272929,1,7,80,0,FALSE,27,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
787,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,6,1.939815981,right,0.1631313,1,6,81,1,TRUE,28,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
788,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,5,1.220081346,right,0.1760742,1,5,82,1,FALSE,28,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
789,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,9,1.56351441,right,0.2780295,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
790,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,11,1.200901186,right,0.1990099,1,11,73,0,TRUE,26,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
791,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,12,1.714144477,left,0.4868554,1,12,72,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
792,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,4,1.697562047,left,0.2196916,1,4,83,1,FALSE,28,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
793,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,1.547555631,left,0.7484056,0,1,82,1,FALSE,26,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
794,"['high', 3]",3,black,135,left,down,high,black_high_135_down,white_high_45_down,9,1.307498234,left,0.2858301,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
795,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,3,1.695862325,right,0.1824906,1,3,72,1,TRUE,26,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
796,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,9,1.805661678,right,0.2734131,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
797,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,6,1.791978151,left,0.2531147,1,6,69,0,TRUE,28,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
798,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,5,1.647784198,right,0.1576237,1,5,70,1,TRUE,29,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
799,"['low', 1]",1,black,45,right,down,low,black_low_45_down,white_low_135_down,12,1.896714143,right,0.4268476,1,12,72,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
800,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,9,1.156135574,left,0.2418837,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
801,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,2,1.662529803,left,0.2898398,0,2,73,1,FALSE,26,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
802,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,4,1.654028395,right,0.087242,1,4,83,0,TRUE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
803,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,10,1.774089882,right,0.3286958,1,10,74,1,TRUE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
804,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,9,1.148571653,right,0.2744961,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
805,"['low', 6]",6,white,45,left,up,low,white_low_45_up,black_low_135_up,3,1.572263516,left,0.1250375,1,3,84,1,TRUE,21,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
806,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,4,1.418757997,left,0.4573029,1,4,83,0,TRUE,27,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
807,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,2,1.075540853,left,0.3136982,1,2,85,1,FALSE,21,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
808,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,3,1.701941566,right,0.357816,1,3,84,1,TRUE,28,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
809,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,5,1.947361786,left,0.4324872,0,5,74,0,TRUE,27,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
810,"['high', 1]",1,white,135,right,up,high,white_high_135_up,black_high_45_up,11,1.685477769,right,0.4336292,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
811,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.681498569,left,0.4208272,0,1,86,1,FALSE,21,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
812,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,11,1.652961017,left,0.3297522,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
813,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,4,1.263476449,right,0.2623224,1,4,71,1,FALSE,29,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
814,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,9,1.100269292,right,0.339828,1,9,75,1,FALSE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
815,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,3,1.598457372,left,0.178717,1,3,72,1,FALSE,29,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
816,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,3,1.252621855,left,0.3086336,1,3,79,1,TRUE,23,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
817,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,8,1.507716769,left,0.2756839,1,8,76,1,FALSE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
818,"['low', 3]",3,white,45,left,up,low,white_low_45_up,black_low_135_up,2,1.231237386,left,0.3799364,1,2,80,1,FALSE,23,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
819,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,1,1.777986956,left,0.2217998,1,1,81,1,FALSE,23,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
820,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,8,1.700058876,right,0.3252359,1,8,75,0,FALSE,27,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
821,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,3,1.013464114,left,0.1955345,1,3,84,1,FALSE,28,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
822,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,2,1.303387586,right,0.3072238,0,2,73,1,FALSE,29,1,1,1,TRUE,FALSE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
823,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,7,1.753227044,right,0.3603528,1,7,77,1,FALSE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
824,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,6,1.397118266,left,0.3122864,0,6,78,1,FALSE,27,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
825,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,5,1.292681391,right,0.2840749,1,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
826,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.562600132,left,0.1972491,0,1,82,1,FALSE,23,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
827,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,11,1.600021124,right,0.3200192,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
828,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,5,1.170367361,right,0.2604043,1,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
829,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,11,1.817894608,right,0.2215208,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
830,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,5,1.360121976,right,0.2574891,1,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
831,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,2,1.111167129,right,0.1621859,1,2,85,1,FALSE,28,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
832,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,7,1.926867951,left,0.865951,1,7,76,1,TRUE,28,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
833,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,5,1.260416289,right,0.1900218,1,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
834,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,5,1.492454068,left,0.1858328,1,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
835,"['low', 1]",1,black,135,left,down,low,black_low_135_down,white_low_45_down,12,1.607230957,right,0.2041723,0,12,72,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
836,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,2,1.609664057,left,0.1947932,1,2,85,1,FALSE,28,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
837,"['high', 4]",4,white,45,left,down,high,white_high_45_down,black_high_135_down,5,1.523771108,left,0.2086172,1,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
838,"['low', 1]",1,black,135,left,up,low,black_low_135_up,white_low_45_up,12,1.332751852,right,0.336316,0,12,72,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
839,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,11,1.617799683,right,0.4501887,0,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
840,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,6,1.633872121,left,0.32619,0,6,77,1,FALSE,28,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
841,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,4,1.091970187,left,0.3401832,1,4,83,0,TRUE,24,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
842,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,9,1.694441784,right,0.2248707,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
843,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,9,1.030775187,left,0.2520671,0,9,79,0,TRUE,28,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
844,"['low', 3]",3,white,45,left,down,low,white_low_45_down,black_low_135_down,3,1.746791378,left,0.3250113,1,3,84,1,TRUE,25,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
845,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,4,1.951588849,right,0.2212918,1,4,87,0,TRUE,22,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
846,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,1,1.285614378,left,0.2401916,0,1,86,1,FALSE,28,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
847,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,11,1.101337731,right,0.2536501,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
848,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,5,1.010712512,left,0.1322786,1,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
849,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,5,1.442922884,left,0.2245229,1,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
850,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,9,1.957795133,left,0.1577429,1,9,78,0,TRUE,29,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
851,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,5,1.637002922,left,0.2499573,0,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
852,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,2,1.774584588,right,0.4921767,1,2,85,1,FALSE,25,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
853,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,4,1.761997204,left,0.1780995,1,4,87,0,TRUE,29,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
854,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,3,1.664409404,left,0.2622061,1,3,88,1,TRUE,23,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
855,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,12,1.450142301,left,0.2135043,1,12,80,0,FALSE,28,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
856,"['low', 6]",6,white,45,left,down,low,white_low_45_down,black_low_135_down,2,1.301628948,left,0.2259593,1,2,89,1,FALSE,23,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
857,"['high', 3]",3,black,45,right,down,high,black_high_45_down,white_high_135_down,9,1.13138728,right,0.2430366,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
858,"['high', 2]",2,white,45,left,up,high,white_high_45_up,black_high_135_up,11,1.800232446,left,0.3301592,1,11,81,1,TRUE,29,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
859,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,8,1.225138269,right,0.3463778,1,8,79,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
860,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,8,1.58294121,left,0.2937332,1,8,79,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
861,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,10,1.37839364,left,0.3383714,1,10,82,1,FALSE,29,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
862,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,11,1.147482278,left,0.2742726,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
863,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,1,1.811827921,right,0.1525425,1,1,86,1,FALSE,25,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
864,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,9,1.942235421,right,0.1908862,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
865,"['high', 1]",1,black,45,right,up,high,black_high_45_up,white_high_135_up,11,1.645809056,right,0.2832253,1,11,73,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
866,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,12,1.417317653,right,0.2523509,1,12,72,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
867,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,1,1.931339936,right,0.1984607,1,1,87,1,FALSE,25,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
868,"['high', 3]",3,white,135,right,up,high,white_high_135_up,black_high_45_up,9,1.875906787,right,0.119135,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
869,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.922226804,left,0.1983651,1,1,86,1,FALSE,28,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
870,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,8,1.411981349,right,0.2106373,1,8,79,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
871,"['low', 1]",1,white,135,right,up,low,white_low_135_up,black_low_45_up,12,1.047465239,right,0.338966,1,12,72,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
872,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,1,1.125739553,left,0.2213056,1,1,88,1,FALSE,25,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
873,"['high', 3]",3,white,135,right,down,high,white_high_135_down,black_high_45_down,9,1.418896015,right,0.4794698,1,9,67,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
874,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,9,1.717605212,right,0.2906451,1,9,83,1,FALSE,29,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
875,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,8,1.533143352,right,0.2060247,1,8,79,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
876,"['low', 3]",3,black,45,right,up,low,black_low_45_up,white_low_135_up,1,1.052193322,right,0.2165364,1,1,89,1,FALSE,25,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
877,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,3,1.755206798,left,0.085707,1,3,88,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
878,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,3,1.513709893,right,0.2618649,1,3,88,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
879,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,5,1.305261807,right,0.2205838,1,5,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,10,3.2.2021,164.9713115
