trial_number,trial_type,cycle_number,first_color,first_orientation,correct_response,visual_field,spatial_frequency,first_stim,second_stim,stimulus_frame_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_reversal,staircase_reversal_num,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,threshold_low1,threshold_low2,threshold_low3,threshold_low4,threshold_low6,threshold_high1,threshold_high2,threshold_high3,threshold_high4,threshold_high6,frame_rate,participant,psychopyVersion,frame_rate_detected
754,"['low', 3]",3,black,135,left,up,low,black_low_135_up,white_low_45_up,2,left,0.2008765,1,2,79,1,FALSE,28,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
755,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,3,left,0.1949477,0,3,73,1,FALSE,29,1,1,1,TRUE,FALSE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
756,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,3,right,0.0721683,1,3,68,1,FALSE,16,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
757,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.2279712,1,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
758,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,7,right,0.13371,1,7,78,0,TRUE,29,1,1,1,TRUE,FALSE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
759,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,4,right,0.1366402,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
760,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,3,left,0.4178918,0,3,68,1,TRUE,28,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
761,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,6,right,0.0890427,1,6,69,0,TRUE,29,1,1,1,TRUE,FALSE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
762,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,5,left,0.0940108,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
763,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.1103503,1,1,73,1,FALSE,26,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
764,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.1316264,1,2,69,1,FALSE,16,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
765,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,5,right,0.2307053,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
766,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,4,left,0.2013123,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
767,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,1,left,0.9108426,0,1,70,1,FALSE,16,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
768,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,6,left,0.1991932,1,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
769,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,6,left,0.1616233,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
770,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,4,left,0.0458303,1,4,71,0,TRUE,17,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
771,"['high', 4]",4,white,135,right,down,high,white_high_135_down,black_high_45_down,4,right,0.3303718,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
772,"['low', 4]",4,white,45,left,down,low,white_low_45_down,black_low_135_down,1,right,0.2356962,0,1,74,1,FALSE,26,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
773,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,5,left,0.1711083,1,5,71,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
774,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,6,right,0.2595627,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
775,"['high', 1]",1,black,45,right,down,high,black_high_45_down,white_high_135_down,13,left,0.9846584,0,13,75,1,FALSE,27,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
776,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,4,right,0.721223,0,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
777,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,4,right,0.1447503,1,4,75,0,TRUE,27,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
778,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,5,left,0.2262251,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
779,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,5,right,0.2235448,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
780,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,6,left,0.3295875,0,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
781,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,1,right,0.4231571,1,1,80,1,FALSE,28,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
782,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,3,right,0.2338004,1,3,76,1,TRUE,28,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
783,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.7813577,1,1,81,1,FALSE,28,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
784,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,5,right,0.2339659,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
785,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,16,left,0.1862552,1,16,76,0,TRUE,28,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
786,"['low', 1]",1,white,45,left,up,low,white_low_45_up,black_low_135_up,5,left,0.2761685,1,5,71,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
787,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,0.1530751,1,3,72,1,TRUE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
788,"['high', 4]",4,black,45,right,up,high,black_high_45_up,white_high_135_up,4,right,0.2087753,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
789,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.4133616,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
790,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,6,left,0.1809917,1,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
791,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,5,right,0.0940514,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
792,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,2,right,0.0486783,1,2,73,1,FALSE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
793,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,6,right,0.308936,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
794,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,5,right,0.1733132,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
795,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,6,right,0.3286658,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
796,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,5,left,0.1351837,1,5,71,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
797,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,2,right,0.1351504,1,2,77,1,FALSE,28,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
798,"['high', 6]",6,white,135,right,up,high,white_high_135_up,black_high_45_up,6,right,0.1342343,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
799,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,right,0.1738699,1,1,74,1,FALSE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
800,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.2094637,1,1,82,1,FALSE,28,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
801,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.3968878,1,1,75,1,FALSE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
802,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,5,right,0.2019237,0,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
803,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.2266612,1,1,76,1,FALSE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
804,"['high', 6]",6,white,135,right,down,high,white_high_135_down,black_high_45_down,6,right,0.2044083,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
805,"['high', 6]",6,black,135,left,down,high,black_high_135_down,white_high_45_down,6,left,0.1998977,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
806,"['high', 6]",6,white,45,left,up,high,white_high_45_up,black_high_135_up,6,left,0.0658989,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
807,"['high', 2]",2,white,135,right,up,high,white_high_135_up,black_high_45_up,6,left,0.3156349,0,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
808,"['high', 3]",3,white,45,left,down,high,white_high_45_down,black_high_135_down,5,left,0.1813315,1,5,85,1,TRUE,30,1,1,1,TRUE,TRUE,high_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
809,"['low', 4]",4,white,135,right,up,low,white_low_135_up,black_low_45_up,1,left,0.3052691,0,1,78,1,FALSE,28,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
810,"['high', 6]",6,black,45,right,down,high,black_high_45_down,white_high_135_down,6,left,0.5177417,0,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
811,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,6,left,0.3753388,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
812,"['low', 2]",2,black,45,right,down,low,black_low_45_down,white_low_135_down,5,right,0.5933739,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
813,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,6,right,0.3488082,0,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
814,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,4,right,0.4865154,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
815,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,4,right,0.1625875,1,4,79,0,TRUE,29,1,1,1,TRUE,FALSE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
816,"['high', 4]",4,black,45,right,down,high,black_high_45_down,white_high_135_down,4,right,0.2124017,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
817,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,4,left,0.1137549,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
818,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,5,left,0.5533085,0,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
819,"['high', 2]",2,white,45,left,down,high,white_high_45_down,black_high_135_down,6,left,0.2457659,1,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
820,"['low', 6]",6,black,45,right,up,low,black_low_45_up,white_low_135_up,1,left,0.3299783,0,1,77,1,FALSE,18,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
821,"['low', 2]",2,white,45,left,up,low,white_low_45_up,black_low_135_up,5,left,0.2592009,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
822,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,4,left,0.2269575,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
823,"['high', 6]",6,black,45,right,up,high,black_high_45_up,white_high_135_up,6,right,0.3164762,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
824,"['high', 6]",6,black,135,left,up,high,black_high_135_up,white_high_45_up,6,left,0.4395602,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
825,"['high', 2]",2,black,45,right,down,high,black_high_45_down,white_high_135_down,6,right,0.2509081,1,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
826,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,15,left,0.3459614,1,15,77,1,TRUE,29,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
827,"['low', 4]",4,black,45,right,down,low,black_low_45_down,white_low_135_down,3,right,0.2729681,1,3,80,1,TRUE,30,1,1,1,TRUE,TRUE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
828,"['high', 2]",2,black,135,left,up,high,black_high_135_up,white_high_45_up,6,left,0.2009899,1,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
829,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,6,right,0.3255626,0,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
830,"['high', 4]",4,black,135,left,down,high,black_high_135_down,white_high_45_down,4,right,0.3466418,0,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
831,"['high', 4]",4,black,135,left,up,high,black_high_135_up,white_high_45_up,4,left,0.2653246,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
832,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,5,right,0.1435263,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
833,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,5,left,0.3961161,0,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
834,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,14,left,0.3418387,1,14,78,1,FALSE,29,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
835,"['high', 2]",2,black,135,left,down,high,black_high_135_down,white_high_45_down,6,right,0.4453109,0,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
836,"['low', 4]",4,black,45,right,up,low,black_low_45_up,white_low_135_up,3,right,0.3301306,1,3,80,1,TRUE,30,1,1,1,TRUE,TRUE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
837,"['high', 4]",4,white,45,left,up,high,white_high_45_up,black_high_135_up,4,left,0.9866719,1,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
838,"['low', 6]",6,black,45,right,down,low,black_low_45_down,white_low_135_down,4,right,0.2034247,1,4,78,0,TRUE,19,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
839,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,5,right,0.179888,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
840,"['low', 6]",6,white,135,right,up,low,white_low_135_up,black_low_45_up,3,right,0.0516803,1,3,79,1,TRUE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
841,"['low', 6]",6,black,135,left,down,low,black_low_135_down,white_low_45_down,2,left,0.2193908,1,2,80,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
842,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,13,left,0.3618771,1,13,79,1,FALSE,29,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
843,"['low', 2]",2,white,135,right,up,low,white_low_135_up,black_low_45_up,5,right,0.2373557,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
844,"['low', 2]",2,black,135,left,up,low,black_low_135_up,white_low_45_up,5,left,0.3444806,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
845,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,6,right,0.5959496,1,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
846,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,1,right,0.5337126,1,1,83,1,FALSE,28,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
847,"['low', 6]",6,black,135,left,up,low,black_low_135_up,white_low_45_up,1,left,0.293223,1,1,81,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
848,"['low', 1]",1,white,135,right,down,low,white_low_135_down,black_low_45_down,5,right,0.2233166,1,5,71,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
849,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.3759173,1,1,84,1,FALSE,28,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
850,"['high', 2]",2,black,45,right,up,high,black_high_45_up,white_high_135_up,6,right,0.8762824,1,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
851,"['high', 4]",4,white,135,right,up,high,white_high_135_up,black_high_45_up,4,left,0.3639599,0,4,70,1,TRUE,30,1,1,1,TRUE,TRUE,high_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
852,"['low', 4]",4,black,135,left,down,low,black_low_135_down,white_low_45_down,3,left,1.055913,1,3,80,1,TRUE,30,1,1,1,TRUE,TRUE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
853,"['low', 2]",2,white,135,right,down,low,white_low_135_down,black_low_45_down,5,left,0.5230652,0,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
854,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,0.4072235,1,1,82,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
855,"['low', 3]",3,black,135,left,down,low,black_low_135_down,white_low_45_down,1,left,0.6842093,1,1,85,1,FALSE,28,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
856,"['low', 1]",1,white,45,left,down,low,white_low_45_down,black_low_135_down,5,left,0.8229292,1,5,71,1,TRUE,30,1,1,1,TRUE,TRUE,low_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
857,"['high', 1]",1,black,135,left,up,high,black_high_135_up,white_high_45_up,12,left,0.5943018,1,12,80,1,FALSE,29,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
858,"['low', 4]",4,white,135,right,down,low,white_low_135_down,black_low_45_down,3,right,1.043965,1,3,80,1,TRUE,30,1,1,1,TRUE,TRUE,low_4,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
859,"['low', 3]",3,white,135,right,up,low,white_low_135_up,black_low_45_up,1,left,0.3136192,0,1,86,1,FALSE,28,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
860,"['high', 1]",1,white,45,left,down,high,white_high_45_down,black_high_135_down,11,left,0.2081835,1,11,81,1,FALSE,29,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
861,"['high', 2]",2,white,135,right,down,high,white_high_135_down,black_high_45_down,6,right,0.4193286,1,6,74,0,TRUE,30,1,1,1,TRUE,TRUE,high_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
862,"['high', 1]",1,black,135,left,down,high,black_high_135_down,white_high_45_down,10,left,0.3711415,1,10,82,1,FALSE,29,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
863,"['low', 3]",3,black,45,right,down,low,black_low_45_down,white_low_135_down,4,right,0.6014888,1,4,87,0,TRUE,29,1,1,1,TRUE,FALSE,low_3,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
864,"['high', 1]",1,white,45,left,up,high,white_high_45_up,black_high_135_up,9,right,0.6801652,0,9,83,1,FALSE,29,1,1,1,TRUE,FALSE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
865,"['low', 2]",2,black,45,right,up,low,black_low_45_up,white_low_135_up,5,right,0.4589842,1,5,70,1,TRUE,30,1,1,1,TRUE,TRUE,low_2,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
866,"['high', 1]",1,white,135,right,down,high,white_high_135_down,black_high_45_down,12,right,0.3220209,1,12,84,0,TRUE,30,1,1,1,TRUE,TRUE,high_1,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
867,"['low', 6]",6,white,135,right,down,low,white_low_135_down,black_low_45_down,1,right,1.2064837,1,1,83,1,FALSE,20,1,1,1,TRUE,FALSE,low_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
868,"['high', 6]",6,white,45,left,down,high,white_high_45_down,black_high_135_down,6,left,0.0894716,1,6,79,1,TRUE,30,1,1,1,TRUE,TRUE,high_6,0.75,-1,3,,,,,,,,,,,165,8,3.2.2021,164.9756661
