trial_number,trial_type,cycle_number,first_color,phase,first_orientation,correct_response,visual_field,spatial_frequency,mask_type,mask_images,first_stim,second_stim,stimulus_frame_duration,fixation_duration,mask_duration,answer,rt,accuracy,staircase_dv,staircase_trial_num,staircase_previous_correct,staircase_phase,staircase_step_size,staircase_powers_law,staircase_siam,staircase_over,staircase_name,staircase_conv_p,staircase_step_hit,staircase_step_miss,staircase_reversal,staircase_reversal_num,threshold_low1_mask_low,threshold_low2_mask_low,threshold_low3_mask_low,threshold_low1_mask_high,threshold_low2_mask_high,threshold_low3_mask_high,threshold_high1_mask_low,threshold_high2_mask_low,threshold_high3_mask_low,threshold_high1_mask_high,threshold_high2_mask_high,threshold_high3_mask_high,threshold_med1_mask_low,threshold_med2_mask_low,threshold_med3_mask_low,threshold_med1_mask_high,threshold_med2_mask_high,threshold_med3_mask_high,frame_rate,participant,psychopyVersion,frame_rate_detected
1043,"['med', 2, 'low']",2,black,0.458898404,135,left,down,med,low,white_low_135-white_low_45-black_low_45-black_low_135,black_med_135_down,white_med_45_down,9,1.649076207,0.2466841,right,0.5939925,0,9,59,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,27,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1044,"['low', 3, 'low']",3,black,0.431363648,135,left,up,low,low,black_low_135-white_low_135-black_low_45-white_low_45,black_low_135_up,white_low_45_up,5,1.832986966,0.2485289,left,0.3343484,1,5,62,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1045,"['low', 2, 'low']",2,white,0.739533654,45,left,up,low,low,black_low_45-black_low_135-white_low_45-white_low_135,white_low_45_up,black_low_135_up,5,1.525161323,0.2485444,left,0.2166274,1,5,58,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,15,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1046,"['high', 2, 'low']",2,white,0.744537886,45,left,down,high,low,white_low_45-black_low_45-white_low_135-black_low_135,white_high_45_down,black_high_135_down,17,1.527637036,0.2485353,left,0.029053,1,17,53,1,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,22,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1047,"['high', 1, 'low']",1,white,0.549919858,135,right,up,high,low,black_low_45-white_low_45-white_low_135-black_low_135,white_high_135_up,black_high_45_up,31,1.234102814,0.2485506,right,0.3598125,1,31,53,1,1,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1048,"['high', 1, 'low']",1,black,0.70470599,135,left,down,high,low,white_low_45-black_low_45-white_low_135-black_low_135,black_high_135_down,white_high_45_down,30,1.365319421,0.2503232,right,0.3517977,0,30,54,1,1,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,29,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1049,"['med', 3, 'low']",3,black,0.224600934,45,right,up,med,low,black_low_45-white_low_135-white_low_45-black_low_135,black_med_45_up,white_med_135_up,9,1.553388351,0.2485446,right,0.1210893,1,9,56,0,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,24,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1050,"['low', 1, 'high']",1,black,0.279787675,135,left,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,black_low_135_up,white_low_45_up,18,1.682895729,0.2485452,right,0.6204277,0,18,46,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,12,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1051,"['high', 1, 'high']",1,black,0.756187624,45,right,down,high,high,white_high_135-black_high_45-white_high_135-black_high_135,black_high_45_down,white_high_135_down,23,1.92620765,0.2485486,right,0.3660753,1,23,53,0,1,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,TRUE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1052,"['med', 3, 'high']",3,white,0.782852771,135,right,down,med,high,black_high_135-white_high_135-white_high_135-black_high_45,white_med_135_down,black_med_45_down,5,1.821316797,0.2485474,left,0.302921,0,5,59,0,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,21,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1053,"['low', 3, 'low']",3,black,0.886650947,45,right,up,low,low,white_low_45-black_low_45-black_low_135-white_low_135,black_low_45_up,white_low_135_up,4,1.994171348,0.2488359,right,0.0711322,1,4,63,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1054,"['med', 2, 'low']",2,white,0.704678267,45,left,down,med,low,white_low_135-white_low_45-black_low_135-black_low_45,white_med_45_down,black_med_135_down,12,1.53955851,0.2485481,left,0.5097608,1,12,60,0,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,TRUE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1055,"['med', 2, 'high']",2,black,0.690744814,45,right,down,med,high,black_high_135-white_high_135-black_high_45-white_high_135,black_med_45_down,white_med_135_down,4,1.472583766,0.2503139,right,0.0963542,1,4,59,0,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,TRUE,24,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1056,"['high', 2, 'low']",2,white,0.175091564,45,left,up,high,low,white_low_135-black_low_135-white_low_45-black_low_45,white_high_45_up,black_high_135_up,16,1.42985951,0.2485414,left,0.5152108,1,16,54,1,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,22,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1057,"['med', 3, 'low']",3,white,0.628840829,45,left,up,med,low,white_low_45-black_low_135-black_low_45-white_low_135,white_med_45_up,black_med_135_up,8,1.635338856,0.2485451,left,0.0473543,1,8,57,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,FALSE,24,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1058,"['high', 2, 'high']",2,white,0.474875092,135,right,down,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_135_down,black_high_45_down,15,1.98128494,0.2482699,right,0.2663419,1,15,57,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1059,"['med', 3, 'low']",3,black,0.112866103,45,right,up,med,low,white_low_45-black_low_45-white_low_135-black_low_135,black_med_45_up,white_med_135_up,7,1.41582116,0.2485469,left,0.4598799,0,7,58,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,25,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1060,"['med', 1, 'high']",1,black,0.350626016,135,left,down,med,high,black_high_45-white_high_135-white_high_135-black_high_135,black_med_135_down,white_med_45_down,19,1.261388294,0.2485468,right,0.4295893,0,19,69,0,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1061,"['high', 3, 'low']",3,black,0.35965786,135,left,up,high,low,black_low_135-black_low_45-white_low_135-white_low_45,black_high_135_up,white_high_45_up,11,1.289221255,0.2502756,right,0.4468809,0,11,61,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,25,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1062,"['med', 3, 'low']",3,white,0.559855658,45,left,up,med,low,white_low_135-black_low_135-black_low_45-white_low_45,white_med_45_up,black_med_135_up,10,1.863239275,0.2485556,left,1.017327,1,10,59,0,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1063,"['med', 3, 'high']",3,white,0.825644233,45,left,down,med,high,white_high_135-black_high_45-white_high_135-black_high_135,white_med_45_down,black_med_135_down,8,1.889958222,0.2485485,right,0.0924239,0,8,60,0,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,21,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1064,"['high', 3, 'high']",3,black,0.998211695,45,right,down,high,high,white_high_135-black_high_45-white_high_135-black_high_135,black_high_45_down,white_high_135_down,12,1.854666881,0.2467823,right,1.7653097,1,12,60,0,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,TRUE,24,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1065,"['med', 3, 'high']",3,black,0.290383005,135,left,up,med,high,white_high_135-white_high_135-black_high_45-black_high_135,black_med_135_up,white_med_45_up,11,1.096753393,0.2485236,left,0.0368704,1,11,61,0,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,TRUE,22,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1066,"['med', 3, 'low']",3,black,0.35860262,135,left,down,med,low,black_low_45-white_low_135-white_low_45-black_low_135,black_med_135_down,white_med_45_down,9,1.990178225,0.2488209,right,1.4782785,0,9,60,1,1,1,1,TRUE,FALSE,med_3_mask_low,0.75,-1,3,TRUE,27,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1067,"['low', 2, 'high']",2,white,0.337759528,45,left,down,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_45_down,black_low_135_down,10,1.108356673,0.2485563,right,0.7601623,0,10,61,1,1,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,29,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1068,"['low', 1, 'high']",1,white,0.491623863,135,right,up,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_135_up,black_low_45_up,21,1.272933823,0.2485496,right,0.1020694,1,21,47,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,13,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1069,"['low', 1, 'high']",1,black,0.967237103,135,left,up,low,high,black_high_45-white_high_135-white_high_135-black_high_135,black_low_135_up,white_low_45_up,20,1.889243013,0.2485392,right,0.4014476,0,20,48,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,14,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1070,"['low', 3, 'high']",3,white,0.2543889,45,left,down,low,high,white_high_135-black_high_45-white_high_135-black_high_135,white_low_45_down,black_low_135_down,5,1.961275448,0.2485416,left,0.1652438,1,5,58,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,25,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1071,"['med', 3, 'high']",3,black,0.919351614,135,left,down,med,high,white_high_135-black_high_135-black_high_45-white_high_135,black_med_135_down,white_med_45_down,10,1.032250957,0.2485418,left,0.1186906,1,10,62,1,1,1,1,TRUE,FALSE,med_3_mask_high,0.75,-1,3,FALSE,22,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1072,"['med', 2, 'high']",2,white,0.498165535,45,left,up,med,high,white_high_135-white_high_135-black_high_45-black_high_135,white_med_45_up,black_med_135_up,3,1.612973441,0.2485361,left,0.0436524,1,3,60,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,24,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1073,"['low', 1, 'high']",1,white,0.117415054,135,right,up,low,high,black_high_135-white_high_135-white_high_135-black_high_45,white_low_135_up,black_low_45_up,23,1.058272173,0.2485501,right,0.8808198,1,23,49,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,15,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1074,"['low', 3, 'high']",3,black,0.849706117,45,right,down,low,high,white_high_135-black_high_135-black_high_45-white_high_135,black_low_45_down,white_low_135_down,4,1.10416255,0.2485495,right,0.3119361,1,4,59,1,1,1,1,TRUE,FALSE,low_3_mask_high,0.75,-1,3,FALSE,25,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1075,"['high', 3, 'low']",3,black,0.680445734,45,right,up,high,low,black_low_45-white_low_135-black_low_135-white_low_45,black_high_45_up,white_high_135_up,14,1.61771832,0.248557,right,0.0615418,1,14,62,0,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,TRUE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1076,"['high', 2, 'low']",2,black,0.820409451,45,right,up,high,low,black_low_135-black_low_45-white_low_45-white_low_135,black_high_45_up,white_high_135_up,15,1.786950932,0.248279,right,2.5635408,1,15,55,1,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,FALSE,22,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1077,"['low', 2, 'high']",2,white,0.385075833,45,left,up,low,high,black_high_45-black_high_135-white_high_135-white_high_135,white_low_45_up,black_low_135_up,13,1.059920852,0.2485656,left,0.1527866,1,13,62,0,1,1,1,TRUE,FALSE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1078,"['low', 1, 'high']",1,black,0.298341384,45,right,up,low,high,white_high_135-black_high_45-black_high_135-white_high_135,black_low_45_up,white_low_135_up,22,1.612655778,0.248548,right,0.1498696,1,22,50,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,15,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1079,"['high', 2, 'high']",2,white,0.95788514,45,left,down,high,high,black_high_45-white_high_135-black_high_135-white_high_135,white_high_45_down,black_high_135_down,14,1.85856269,0.2467074,left,0.0519768,1,14,58,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1080,"['med', 2, 'low']",2,black,0.52889523,45,right,up,med,low,white_low_135-white_low_45-black_low_45-black_low_135,black_med_45_up,white_med_135_up,11,1.694027475,0.2485538,right,0.1753882,1,11,61,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1081,"['med', 2, 'low']",2,black,0.714603638,45,right,up,med,low,white_low_135-black_low_45-white_low_45-black_low_135,black_med_45_up,white_med_135_up,10,1.712578092,0.248551,right,0.2822646,1,10,62,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1082,"['low', 1, 'high']",1,black,0.173550466,45,right,up,low,high,black_high_135-white_high_135-black_high_45-white_high_135,black_low_45_up,white_low_135_up,21,1.627470158,0.248549,left,0.1553792,0,21,51,1,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,16,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1083,"['high', 3, 'low']",3,black,0.277371159,45,right,up,high,low,black_low_45-black_low_135-white_low_45-white_low_135,black_high_45_up,white_high_135_up,13,1.423457081,0.2488347,right,0.2868565,1,13,63,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1084,"['med', 2, 'low']",2,white,0.141847591,45,left,down,med,low,white_low_135-black_low_45-white_low_45-black_low_135,white_med_45_down,black_med_135_down,9,1.798523094,0.2487988,left,0.1034796,1,9,63,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1085,"['med', 1, 'low']",1,white,0.875477328,135,right,down,med,low,black_low_45-white_low_45-black_low_135-white_low_135,white_med_135_down,black_med_45_down,17,1.509772826,0.2502979,right,0.0965008,1,17,59,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,19,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1086,"['high', 3, 'high']",3,black,0.625376241,45,right,down,high,high,white_high_135-white_high_135-black_high_45-black_high_135,black_high_45_down,white_high_135_down,11,1.858269472,0.248544,right,0.3439174,1,11,61,1,1,1,1,TRUE,FALSE,high_3_mask_high,0.75,-1,3,FALSE,24,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1087,"['med', 2, 'low']",2,white,0.223905533,135,right,down,med,low,white_low_45-black_low_135-white_low_135-black_low_45,white_med_135_down,black_med_45_down,8,1.136356554,0.2485367,right,0.1360918,1,8,64,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1088,"['med', 2, 'high']",2,white,0.245668899,135,right,down,med,high,white_high_135-black_high_45-black_high_135-white_high_135,white_med_135_down,black_med_45_down,2,1.029234739,0.248544,right,0.1822721,1,2,61,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,24,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1089,"['med', 1, 'high']",1,black,0.422744357,45,right,up,med,high,white_high_135-black_high_135-black_high_45-white_high_135,black_med_45_up,white_med_135_up,22,1.413503459,0.250298,left,0.0119278,0,22,70,0,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1090,"['low', 3, 'low']",3,black,0.496444895,45,right,up,low,low,black_low_135-white_low_135-white_low_45-black_low_45,black_low_45_up,white_low_135_up,3,1.328020534,0.2485449,left,0.0349026,0,3,64,1,1,1,1,TRUE,FALSE,low_3_mask_low,0.75,-1,3,TRUE,29,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1091,"['high', 2, 'high']",2,black,0.243348224,45,right,up,high,high,black_high_45-white_high_135-white_high_135-black_high_135,black_high_45_up,white_high_135_up,13,1.304424502,0.2485582,left,2.0597094,0,13,59,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,27,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1092,"['med', 1, 'low']",1,white,0.882105093,45,left,up,med,low,white_low_45-black_low_135-white_low_135-black_low_45,white_med_45_up,black_med_135_up,16,1.08678557,0.2485491,left,0.0258323,1,16,60,1,1,1,1,TRUE,FALSE,med_1_mask_low,0.75,-1,3,FALSE,19,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1093,"['low', 2, 'low']",2,white,0.745083364,45,left,down,low,low,white_low_45-black_low_135-white_low_135-black_low_45,white_low_45_down,black_low_135_down,4,1.469267404,0.246795,right,0.1072091,0,4,59,1,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,16,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1094,"['high', 2, 'low']",2,white,0.320178719,45,left,up,high,low,black_low_45-white_low_135-white_low_45-black_low_135,white_high_45_up,black_high_135_up,14,1.257747406,0.2485523,right,4.2617724,0,14,56,1,1,1,1,TRUE,FALSE,high_2_mask_low,0.75,-1,3,TRUE,23,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1095,"['high', 2, 'high']",2,white,0.383143032,45,left,up,high,high,white_high_135-black_high_135-black_high_45-white_high_135,white_high_45_up,black_high_135_up,16,1.086542972,0.2485497,left,0.2551536,1,16,60,0,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1096,"['low', 1, 'high']",1,black,0.156182093,135,left,down,low,high,white_high_135-black_high_135-black_high_45-white_high_135,black_low_135_down,white_low_45_down,24,1.052078954,0.248533,right,0.4021534,0,24,52,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,FALSE,16,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1097,"['high', 2, 'high']",2,white,0.319600211,135,right,down,high,high,white_high_135-black_high_135-white_high_135-black_high_45,white_high_135_down,black_high_45_down,15,1.138661116,0.2485581,right,0.1970603,1,15,61,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1098,"['med', 2, 'low']",2,white,0.992980404,135,right,up,med,low,black_low_135-black_low_45-white_low_45-white_low_135,white_med_135_up,black_med_45_up,7,1.614886309,0.2485486,right,0.3392205,1,7,65,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1099,"['high', 1, 'high']",1,black,0.642697168,45,right,up,high,high,white_high_135-black_high_135-black_high_45-white_high_135,black_high_45_up,white_high_135_up,22,1.164023892,0.2502831,right,13.0883762,1,22,54,1,1,1,1,TRUE,FALSE,high_1_mask_high,0.75,-1,3,FALSE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1100,"['high', 1, 'low']",1,white,0.02190852,135,right,up,high,low,black_low_135-white_low_45-white_low_135-black_low_45,white_high_135_up,black_high_45_up,33,1.074022761,0.248566,left,1.7658495,0,33,55,0,1,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,FALSE,29,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1101,"['high', 2, 'high']",2,white,0.963835432,45,left,down,high,high,black_high_135-white_high_135-black_high_45-white_high_135,white_high_45_down,black_high_135_down,14,1.274205403,0.2485466,right,0.0496673,0,14,62,1,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,29,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1102,"['high', 1, 'low']",1,black,0.399389262,135,left,up,high,low,white_low_45-white_low_135-black_low_135-black_low_45,black_high_135_up,white_high_45_up,36,1.398397043,0.2485466,left,0.1279431,1,36,56,0,1,1,1,TRUE,FALSE,high_1_mask_low,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1103,"['low', 2, 'low']",2,black,0.343298601,135,left,up,low,low,white_low_135-black_low_45-white_low_45-black_low_135,black_low_135_up,white_low_45_up,7,1.617233244,0.2467332,right,0.1635577,0,7,60,0,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,FALSE,16,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1104,"['low', 1, 'high']",1,white,0.535327707,135,right,down,low,high,black_high_135-black_high_45-white_high_135-white_high_135,white_low_135_down,black_low_45_down,27,1.35768939,0.2485512,right,2.966747,1,27,53,0,1,1,1,TRUE,FALSE,low_1_mask_high,0.75,-1,3,TRUE,17,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1105,"['high', 2, 'high']",2,white,0.684430519,135,right,down,high,high,white_high_135-black_high_45-white_high_135-black_high_135,white_high_135_down,black_high_45_down,17,1.308880332,0.2485433,right,0.1593526,1,17,63,0,1,1,1,TRUE,FALSE,high_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1106,"['low', 1, 'low']",1,white,0.090546262,135,right,up,low,low,black_low_45-white_low_45-black_low_135-white_low_135,white_low_135_up,black_low_45_up,24,1.453206183,0.248532,right,0.3055861,1,24,60,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1107,"['med', 2, 'high']",2,black,0.411810306,45,right,up,med,high,black_high_135-black_high_45-white_high_135-white_high_135,black_med_45_up,white_med_135_up,1,1.466399228,0.2488115,right,6.0873892,1,1,62,1,1,1,1,TRUE,FALSE,med_2_mask_high,0.75,-1,3,FALSE,24,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1108,"['low', 2, 'high']",2,white,0.65848112,45,left,down,low,high,black_high_45-white_high_135-black_high_135-white_high_135,white_low_45_down,black_low_135_down,12,1.172229287,0.2485479,left,2.2135979,1,12,63,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1109,"['med', 1, 'high']",1,white,0.266404792,45,left,up,med,high,white_high_135-black_high_135-white_high_135-black_high_45,white_med_45_up,black_med_135_up,25,1.554694792,0.2485461,left,0.0324287,1,25,71,0,1,1,1,TRUE,FALSE,med_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1110,"['med', 1, 'high']",1,black,0.528020073,135,left,down,med,high,white_high_135-white_high_135-black_high_135-black_high_45,black_med_135_down,white_med_45_down,24,1.996972951,0.2485381,right,1.769894,0,24,72,1,1,1,1,TRUE,TRUE,med_1_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1111,"['low', 2, 'low']",2,black,0.489862251,45,right,up,low,low,white_low_135-black_low_45-black_low_135-white_low_45,black_low_45_up,white_low_135_up,10,1.647056525,0.2485513,right,0.430399,1,10,61,0,1,1,1,TRUE,FALSE,low_2_mask_low,0.75,-1,3,TRUE,17,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1112,"['low', 2, 'high']",2,black,0.29454423,45,right,up,low,high,white_high_135-white_high_135-black_high_135-black_high_45,black_low_45_up,white_low_135_up,12,1.065747031,0.2485443,right,2.5870517,1,12,63,1,1,1,1,TRUE,TRUE,low_2_mask_high,0.75,-1,3,TRUE,30,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1113,"['low', 1, 'low']",1,black,0.255757028,45,right,down,low,low,white_low_135-black_low_135-black_low_45-white_low_45,black_low_45_down,white_low_135_down,23,1.117901635,0.2485543,right,0.0722775,1,23,61,1,1,1,1,TRUE,FALSE,low_1_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1114,"['high', 3, 'low']",3,black,0.072958438,45,right,up,high,low,white_low_45-white_low_135-black_low_135-black_low_45,black_high_45_up,white_high_135_up,12,1.841583354,0.2488334,right,0.1974619,1,12,64,1,1,1,1,TRUE,FALSE,high_3_mask_low,0.75,-1,3,FALSE,26,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
1115,"['med', 2, 'low']",2,black,0.200515112,135,left,down,med,low,black_low_135-white_low_45-black_low_45-white_low_135,black_med_135_down,white_med_45_down,6,1.616855123,0.2503077,left,5.4105012,1,6,66,1,1,1,1,TRUE,FALSE,med_2_mask_low,0.75,-1,3,FALSE,28,,,,,,,,,,,,,,,,,,,165,5,3.2.2021,165.151948
